,ratio,rndint,dataset,kernel,mape_ist,r2_ist,mape_ost,r2_ost
10666,0.9,222.0,Sobol1,RQ,0.05710629174822585,0.8142309865661741,0.04808299812259429,0.7782735753331619
10667,0.9,222.0,Sobol2,RQ,0.06684707066801211,0.7702198281256014,0.05272270609821955,0.7098931719364596
10668,0.9,294.0,Grid1296,RBF,0.030511507339041153,0.8624335689793994,0.0925909237696392,0.18251851504171301
10669,0.9,294.0,Grid2401,RBF,0.024820818983282117,0.7952832557681748,0.06172439404861388,0.7840496046027674
10670,0.9,294.0,Sobol1,RBF,0.0327209741016331,0.9255475189075419,0.03941562891359835,0.7863667550822726
10671,0.9,294.0,Sobol2,RBF,0.04540300293530913,0.8503148153997103,0.046302392670571096,0.6337766787233085
10672,0.9,294.0,Grid1296,Matern,0.030175940709940154,0.868544990114382,0.07397956908231568,0.5987567847073074
10673,0.9,294.0,Grid2401,Matern,0.01784077708557557,0.8562990075536596,0.07647959598596299,0.5557126724357512
10674,0.9,294.0,Sobol1,Matern,0.036687183061838324,0.9167968304582607,0.03894025871499732,0.8198010448331592
10675,0.9,294.0,Sobol2,Matern,0.04408336670800949,0.8761862464581139,0.03989848294661182,0.7896691944589486
10676,0.9,294.0,Grid1296,RQ,0.03760279152515894,0.7278416009241582,0.08178305078391843,0.5156058927521648
10677,0.9,294.0,Grid2401,RQ,0.0228654851253849,0.8232100227281395,0.10112011824598639,0.2321251077206028
10678,0.9,294.0,Sobol1,RQ,0.06122692176489986,0.7844002287344694,0.048664264879448936,0.7591953092104623
10679,0.9,294.0,Sobol2,RQ,0.06872271873550122,0.7507588940141815,0.051650706083573465,0.7215566624886657
10680,0.9,725.0,Grid1296,RBF,0.03992067947236988,0.7651243891772129,0.10275564940350652,0.05470458928254596
10681,0.9,725.0,Grid2401,RBF,0.0683846671659597,-0.18299538456344866,0.06847739944824939,0.6790952015902469
10682,0.9,725.0,Sobol1,RBF,0.038672181041651064,0.8880136876266311,0.04631715318871544,0.7141697002693841
10683,0.9,725.0,Sobol2,RBF,0.05339277885486582,0.8170154627425352,0.04892988869827931,0.6697439730019626
10684,0.9,725.0,Grid1296,Matern,0.03127852162188547,0.8425156744979196,0.0742203093793262,0.6206482522095307
10685,0.9,725.0,Grid2401,Matern,0.031072725308049935,0.6836454187494857,0.0793486544315101,0.573343631367697
10686,0.9,725.0,Sobol1,Matern,0.036129411673919,0.916650618734573,0.038653320953202876,0.8274111688646951
10687,0.9,725.0,Sobol2,Matern,0.05087101890428954,0.8586376041588597,0.04398023281425812,0.7752120847374443
10688,0.9,725.0,Grid1296,RQ,0.043410237280637934,0.6498171297311255,0.08568497067063435,0.45758678523213103
10689,0.9,725.0,Grid2401,RQ,0.03195560838117987,0.753265131752332,0.10892241073634297,0.16620234582418847
10690,0.9,725.0,Sobol1,RQ,0.059146973503505805,0.791205721608361,0.050834248859530695,0.7405856924791341
10691,0.9,725.0,Sobol2,RQ,0.07627693293015418,0.7046405396758988,0.053841899879389817,0.7019334183703363
10692,0.9,582.0,Grid1296,RBF,0.033436752988560324,0.8151946072470202,0.09340734677321644,0.14905760131039292
10693,0.9,582.0,Grid2401,RBF,0.09613546430840089,-1.4895405754588031,0.08289029771222009,0.41805215221857117
10694,0.9,582.0,Sobol1,RBF,0.03881737885031222,0.8928512941127823,0.04702130823801997,0.7174679553697498
10695,0.9,582.0,Sobol2,RBF,0.05244244630433243,0.8338346327293653,0.04792850041426371,0.6918162832247166
10696,0.9,582.0,Grid1296,Matern,0.03154679398245168,0.8469717930043912,0.07116588671865552,0.6062193340262161
10697,0.9,582.0,Grid2401,Matern,0.04077059032183771,0.457806367407532,0.0680045126668875,0.6857932072275221
10698,0.9,582.0,Sobol1,Matern,0.037010066075783256,0.9173765191814675,0.04021912653194001,0.8200784766122112
10699,0.9,582.0,Sobol2,Matern,0.04607580109420261,0.8714293476220363,0.04206402645919252,0.7757983313967063
10700,0.9,582.0,Grid1296,RQ,0.04556267867282602,0.6022617686870033,0.08796866748699472,0.4356844883181561
10701,0.9,582.0,Grid2401,RQ,0.031934046904557756,0.7210189501020994,0.10716510691111553,0.18831065533496583
10702,0.9,582.0,Sobol1,RQ,0.05925122825302803,0.8030185967350805,0.0501822695378698,0.7571946094515253
10703,0.9,582.0,Sobol2,RQ,0.06919759592360539,0.7559101524180688,0.05572733581643693,0.6785846564593145
10704,0.9,731.0,Grid1296,RBF,0.03582556829797833,0.8008004321843448,0.09825879292729911,0.17532936375744668
10705,0.9,731.0,Grid2401,RBF,0.02850257232763604,0.7201773492222822,0.05938215086350501,0.7999048105155595
10706,0.9,731.0,Sobol1,RBF,0.031858209156058775,0.9385203880579066,0.03670214920198591,0.834818052102061
10707,0.9,731.0,Sobol2,RBF,0.054225419933712625,0.7977884887151484,0.052857560975086225,0.5561360221151472
10708,0.9,731.0,Grid1296,Matern,0.03181586209611069,0.8351581772831659,0.07518728928278189,0.5959933582350652
10709,0.9,731.0,Grid2401,Matern,0.020627332852309496,0.7977008120028471,0.07591045304462014,0.5777061975464537
10710,0.9,731.0,Sobol1,Matern,0.036298275104981625,0.9282870610351938,0.035746649858668995,0.8631673505025633
10711,0.9,731.0,Sobol2,Matern,0.046448191462674746,0.8632594950930168,0.04228390048421867,0.746111870347557
10712,0.9,731.0,Grid1296,RQ,0.0418418254101982,0.6654494767042991,0.08523949835895187,0.4613350501941367
10713,0.9,731.0,Grid2401,RQ,0.024185550746317376,0.8095935577717966,0.10354189386699351,0.21092594561223055
10714,0.9,731.0,Sobol1,RQ,0.062048913110808,0.7856056829084378,0.048193470782727975,0.7628624650086732
10715,0.9,731.0,Sobol2,RQ,0.0678139419541496,0.7645814080982378,0.05239184788460067,0.7050729208702899
10716,0.9,249.0,Grid1296,RBF,1.0,-77.58044766246705,1.0,-43.214781562204614
10717,0.9,249.0,Grid2401,RBF,1.0,-105.21520341876924,1.0,-39.39928014384073
10718,0.9,249.0,Sobol1,RBF,1.0,-35.88110199282157,1.0,-53.9800661222328
10719,0.9,249.0,Sobol2,RBF,1.0,-32.569395140929984,1.0,-55.45585703501171
10720,0.9,249.0,Grid1296,Matern,0.02918205457925894,0.8478406882118232,0.07358305673840414,0.5919943753463481
10721,0.9,249.0,Grid2401,Matern,0.021660747892542725,0.7239024804648794,0.08329438650966499,0.48983454637923707
10722,0.9,249.0,Sobol1,Matern,0.037235803418103286,0.9113770648289835,0.03997644754235661,0.8138935606366541
10723,0.9,249.0,Sobol2,Matern,0.044117049965116256,0.8956175803590452,0.0403748268798547,0.8257000981113638
10724,0.9,249.0,Grid1296,RQ,0.042141290738075626,0.6625658910046659,0.0854539364927534,0.46927340208387647
10725,0.9,249.0,Grid2401,RQ,0.024612389295410524,0.7762911490603809,0.10339833135343743,0.20578899591652244
10726,0.9,249.0,Sobol1,RQ,0.06133200532466627,0.782911570089772,0.04977824337729285,0.7555490467493533
10727,0.9,249.0,Sobol2,RQ,0.06817027748515014,0.7698712435114001,0.05159778950355257,0.73307841155858
10728,0.9,791.0,Grid1296,RBF,0.03365542564712346,0.8418603932858256,0.09578458809093515,0.23035458127582553
10729,0.9,791.0,Grid2401,RBF,0.056355843400238276,-0.2458722210393376,0.060282641637930456,0.7008503109843736
10730,0.9,791.0,Sobol1,RBF,0.034589918508160254,0.9007021220846336,0.04317392894455114,0.6939324129014518
10731,0.9,791.0,Sobol2,RBF,0.04409590458920999,0.8925552595561578,0.03959165293518764,0.8119536339825306
10732,0.9,791.0,Grid1296,Matern,0.029729828391512742,0.8344138315621782,0.07654332277373128,0.5851270668171543
10733,0.9,791.0,Grid2401,Matern,0.025838074028567432,0.6581459079605159,0.07528152883150001,0.592961761833234
10734,0.9,791.0,Sobol1,Matern,0.03629197700188481,0.9137300382105286,0.03909451850272604,0.7982216596422206
10735,0.9,791.0,Sobol2,Matern,0.044005875542112736,0.896688666106267,0.03771586925634742,0.8460799123468519
10736,0.9,791.0,Grid1296,RQ,0.04346793983401604,0.6274284984253281,0.0861977671137645,0.4114071239039404
10737,0.9,791.0,Grid2401,RQ,0.02812134289368014,0.7214368497794306,0.10596577544201674,0.1809136108775652
10738,0.9,791.0,Sobol1,RQ,0.05802223864362897,0.8061407157574215,0.051124505596392665,0.7327502545363676
10739,0.9,791.0,Sobol2,RQ,0.06019650541885313,0.8209710344739759,0.044610599209393885,0.806874501696532
10740,0.9,35.0,Grid1296,RBF,0.037523077618414745,0.7934728070544661,0.10052051625972126,0.10878566594850259
10741,0.9,35.0,Grid2401,RBF,0.14783951322150238,-3.675964319624753,0.19261380991311663,-0.9568958534125807
10742,0.9,35.0,Sobol1,RBF,0.03748118716649871,0.9104870044249433,0.04418342100194301,0.7640487930372087
10743,0.9,35.0,Sobol2,RBF,0.04462707826218158,0.8840642181532153,0.04100606576874096,0.7806940703833011
10744,0.9,35.0,Grid1296,Matern,0.030355321347915423,0.8472965090632628,0.07091717683089623,0.6480247821721427
10745,0.9,35.0,Grid2401,Matern,0.047343960654104955,0.41042213832744945,0.06614935481282917,0.7412481035059713
10746,0.9,35.0,Sobol1,Matern,0.03773435960997699,0.9184797700963235,0.040251853251004985,0.8187663695723352
10747,0.9,35.0,Sobol2,Matern,0.045075317574172095,0.8887282310043423,0.038601341419296116,0.8237220542256499
10748,0.9,35.0,Grid1296,RQ,0.04004780474333572,0.7142008715685946,0.08325228281938372,0.5174018682747901
10749,0.9,35.0,Grid2401,RQ,0.02964377706546207,0.7605764034700648,0.10411745152039363,0.2301159857309557
10750,0.9,35.0,Sobol1,RQ,0.057009632909832644,0.8265674532542308,0.04772267446647114,0.7806357106065872
10751,0.9,35.0,Sobol2,RQ,0.07366518288342275,0.747065917391725,0.051409651694249256,0.7344961927278115
10752,0.9,180.0,Grid1296,RBF,0.04089587128330888,0.678584963462877,0.10827593792292779,-0.11325548839522215
10753,0.9,180.0,Grid2401,RBF,0.039819728508248366,0.5518515291846893,0.07592219359635964,0.6912582030129568
10754,0.9,180.0,Sobol1,RBF,0.030646779259350377,0.9259381242030442,0.038487964013153485,0.7742818484562609
10755,0.9,180.0,Sobol2,RBF,0.05750858433078671,0.79362554979834,0.05510774709064368,0.5825778550577181
10756,0.9,180.0,Grid1296,Matern,0.030722755736948604,0.8519343061743937,0.07123824006279382,0.61518218165317
10757,0.9,180.0,Grid2401,Matern,0.022174390723538176,0.8177293339484082,0.07925672921691136,0.5602841238393238
10758,0.9,180.0,Sobol1,Matern,0.03229749275333463,0.9288434148381473,0.0354103210246466,0.8413745870725279
10759,0.9,180.0,Sobol2,Matern,0.049845133639185024,0.8680832967427938,0.04469855312087168,0.7748535782048478
10760,0.9,180.0,Grid1296,RQ,0.03862393429155839,0.7265853409592343,0.08281652995376,0.5247730399054906
10761,0.9,180.0,Grid2401,RQ,0.02195708185834105,0.8209925839142265,0.09831417223554662,0.27602399417049384
10762,0.9,180.0,Sobol1,RQ,0.056383419466550955,0.8216580098144135,0.04869359187425552,0.7714976385417941
10763,0.9,180.0,Sobol2,RQ,0.0724752529319327,0.7476239533118415,0.053520039442936665,0.7252207295503518
10764,0.9,510.0,Grid1296,RBF,0.04273120944280448,0.7310787797721015,0.10813994346201251,-0.009974405337941361
10765,0.9,510.0,Grid2401,RBF,0.03168956315563382,0.63369585876272,0.0632939582734517,0.7662061293674569
10766,0.9,510.0,Sobol1,RBF,0.03875912270940231,0.8899405220715894,0.04813763849131477,0.6900283691014144
10767,0.9,510.0,Sobol2,RBF,0.05401966113663274,0.8051912724230285,0.05277446044210869,0.597212790779174
10768,0.9,510.0,Grid1296,Matern,0.034097620154315667,0.806105384586969,0.07782526872805204,0.5683858014300276
10769,0.9,510.0,Grid2401,Matern,0.02106212393218464,0.8031646335808044,0.07775886972132136,0.5595741683524963
10770,0.9,510.0,Sobol1,Matern,0.03859968542297559,0.9068476890380672,0.04293953590223102,0.7948541651609478
10771,0.9,510.0,Sobol2,Matern,0.047859727823840376,0.870662014941105,0.04301654850350211,0.7767773128134934
10772,0.9,510.0,Grid1296,RQ,0.04368034641240471,0.6646896587813795,0.08711363259483813,0.46382509610818234
10773,0.9,510.0,Grid2401,RQ,0.022696038058250982,0.8164185674271432,0.09963121313003681,0.2592148708561436
10774,0.9,510.0,Sobol1,RQ,0.05577186254768007,0.82061605073559,0.04857955800553602,0.7673508530612114
10775,0.9,510.0,Sobol2,RQ,0.06499218098707459,0.7810317868230037,0.04950412490043831,0.7534511821058956
10776,0.9,593.0,Grid1296,RBF,0.03726358888185285,0.7474831146305077,0.09891837837556679,0.021892622159486952
10777,0.9,593.0,Grid2401,RBF,0.0275912356833158,0.7636562024204001,0.05698681461089473,0.8029760660372292
10778,0.9,593.0,Sobol1,RBF,0.038912988964416854,0.8951527025167108,0.04612021874745216,0.6970385404809765
10779,0.9,593.0,Sobol2,RBF,0.05815891529517704,0.7538641325871273,0.055787934500581234,0.4676561739048638
10780,0.9,593.0,Grid1296,Matern,0.029104170457751766,0.8639461929308345,0.07356657646243212,0.6099045157140913
10781,0.9,593.0,Grid2401,Matern,0.017904079179099378,0.8482392255713871,0.07136970073104434,0.6174216566360449
10782,0.9,593.0,Sobol1,Matern,0.03750288123306572,0.9151305068685749,0.03798213184878238,0.8363517209054944
10783,0.9,593.0,Sobol2,Matern,0.051913563419474305,0.8297337529220447,0.04842968015858246,0.681205080356551
10784,0.9,593.0,Grid1296,RQ,0.04636977995807809,0.5986295083859832,0.09079745865767046,0.4150464091944659
10785,0.9,593.0,Grid2401,RQ,0.022231831438083566,0.8106762057609962,0.1012285807900823,0.22660162879579626
10786,0.9,593.0,Sobol1,RQ,0.06439306474423777,0.7622564827053933,0.051088047371909154,0.7325028757938805
10787,0.9,593.0,Sobol2,RQ,0.07673172922282508,0.6757056148189815,0.058631275604104006,0.563799320231456
10788,0.9,634.0,Grid1296,RBF,0.04284953879167583,0.7091124620622726,0.1071420385434746,-0.11297850167000956
10789,0.9,634.0,Grid2401,RBF,0.0436812127227312,0.1958099088960058,0.0743382733742919,0.5919338661569582
10790,0.9,634.0,Sobol1,RBF,0.03934126373235768,0.8905402189205853,0.04706096328778227,0.6939739831650532
10791,0.9,634.0,Sobol2,RBF,0.04889284284532789,0.8781632472747967,0.04307737556938611,0.7953632061586292
10792,0.9,634.0,Grid1296,Matern,0.02776393495784484,0.885912050290645,0.0740835022646107,0.5870343112802723
10793,0.9,634.0,Grid2401,Matern,0.024030795094614664,0.7209837874193968,0.08505415041479887,0.4585910390377349
10794,0.9,634.0,Sobol1,Matern,0.04128941557546283,0.8890547060771047,0.04044315662829666,0.7961133783908172
10795,0.9,634.0,Sobol2,Matern,0.05024934608770378,0.8738988122231641,0.039104530880873886,0.8440216743700066
10796,0.9,634.0,Grid1296,RQ,0.038461914299248626,0.7340873389072162,0.08508205180535086,0.5146488368909536
10797,0.9,634.0,Grid2401,RQ,0.02308806999491342,0.8008985267328478,0.10324555470072105,0.1997403826921147
10798,0.9,634.0,Sobol1,RQ,0.0661246273368238,0.7511555765007607,0.052711112279237964,0.7197829408350672
10799,0.9,634.0,Sobol2,RQ,0.07439965821726023,0.7259742163924578,0.048672836262304967,0.7620654586932927
10800,0.95,678.0,Grid1296,RBF,0.06474018459936375,0.24090111138590786,0.12307648466760927,-0.3312985429144304
10801,0.95,678.0,Grid2401,RBF,0.05798434345272645,0.22206546060373455,0.08530005059417453,0.575977601019653
10802,0.95,678.0,Sobol1,RBF,0.057409685898492026,0.7804546365530711,0.06373089583751876,0.5107400344491897
10803,0.95,678.0,Sobol2,RBF,0.09329082438637486,0.4391860953135023,0.09607748943976242,-0.1688278511402761
10804,0.95,678.0,Grid1296,Matern,0.045384795722565104,0.6654694842719562,0.09502752904322578,0.392348425982443
10805,0.95,678.0,Grid2401,Matern,0.032537183993944556,0.6831029299219931,0.08465235640571314,0.5199081094463168
10806,0.95,678.0,Sobol1,Matern,0.056165842396508896,0.8232709445882633,0.05550127195585558,0.6943236956972068
10807,0.95,678.0,Sobol2,Matern,0.0732840274245699,0.7083389984966473,0.07034990896772449,0.4596975776278819
10808,0.95,678.0,Grid1296,RQ,0.053139485707060875,0.5161913956833237,0.09643548309818781,0.3069710982402899
10809,0.95,678.0,Grid2401,RQ,0.0289046989562087,0.7760963522162998,0.10653842603579533,0.19258863712845387
10810,0.95,678.0,Sobol1,RQ,0.0773002207601056,0.6690979783672043,0.06223046946572272,0.6342617273283783
10811,0.95,678.0,Sobol2,RQ,0.09103965360913248,0.5911526595917225,0.07213673863861866,0.4734113550698912
10812,0.95,147.0,Grid1296,RBF,0.043638190057110254,0.7388986118874072,0.09070574466981866,0.4151243615235197
10813,0.95,147.0,Grid2401,RBF,0.033609503558808033,0.6961345271202738,0.07958578668648279,0.5807529746102966
10814,0.95,147.0,Sobol1,RBF,0.06264156218126914,0.6942017641521263,0.07194306861279251,0.34168713010359775
10815,0.95,147.0,Sobol2,RBF,0.09303336729452631,0.33780444224119077,0.09592172596903223,-0.31911444822422186
10816,0.95,147.0,Grid1296,Matern,0.03627644268071262,0.8085297617837605,0.07619108000417964,0.6262382113280507
10817,0.95,147.0,Grid2401,Matern,0.021289764096771188,0.8263523422590935,0.09002222236049309,0.3785857726443256
10818,0.95,147.0,Sobol1,Matern,0.05631780668545237,0.7844487406926433,0.062420497806180746,0.5527241519179029
10819,0.95,147.0,Sobol2,Matern,0.06723366686117659,0.7130666088163164,0.0672602176881717,0.42080741990744364
10820,0.95,147.0,Grid1296,RQ,0.043562427322238445,0.67002227299084,0.08597604837718932,0.4748661916339997
10821,0.95,147.0,Grid2401,RQ,0.02791649295082809,0.7714224873959076,0.10675272785470226,0.16375101555553784
10822,0.95,147.0,Sobol1,RQ,0.08185885946446368,0.6221476821418577,0.07340197868401137,0.49714540906805504
10823,0.95,147.0,Sobol2,RQ,0.0839900858107052,0.6473089710948174,0.0675063525586379,0.5269309171302905
10824,0.95,561.0,Grid1296,RBF,0.0713733434661491,0.2881507597014188,0.12494036720373902,-0.305695534341629
10825,0.95,561.0,Grid2401,RBF,0.05039408595375866,0.17244525572185287,0.08232932333560161,0.5630559655484729
10826,0.95,561.0,Sobol1,RBF,0.060882963278509325,0.7558814069601716,0.07120066972524565,0.39173128380121724
10827,0.95,561.0,Sobol2,RBF,0.08434790599699667,0.5876055438864578,0.0790641689170259,0.11614452674367393
10828,0.95,561.0,Grid1296,Matern,0.04782060623005027,0.671284236475207,0.08945149760712919,0.42917622636108665
10829,0.95,561.0,Grid2401,Matern,0.03601092602201841,0.4825825473019152,0.09293454897341014,0.38722611139901275
10830,0.95,561.0,Sobol1,Matern,0.05346033001531954,0.8311267523822337,0.05467391698164724,0.6786980608989205
10831,0.95,561.0,Sobol2,Matern,0.07219337583401395,0.7277935906824393,0.059376517102197844,0.5651666683641317
10832,0.95,561.0,Grid1296,RQ,0.05079922020200126,0.5714465909157789,0.09497970027881432,0.3845131089662165
10833,0.95,561.0,Grid2401,RQ,0.03720362404383388,0.5717390062565961,0.11165042699877428,0.12948253224189465
10834,0.95,561.0,Sobol1,RQ,0.08270021129628218,0.6149668638542272,0.07037420797172676,0.5192842921692072
10835,0.95,561.0,Sobol2,RQ,0.10025818931126956,0.4993127415396299,0.0658551480440267,0.4948462286959735
10836,0.95,237.0,Grid1296,RBF,0.055203847827050775,0.5657498388485818,0.10723128937731062,0.14377174371961166
10837,0.95,237.0,Grid2401,RBF,0.04596342432439554,0.17758059250496305,0.07477760249056312,0.6406550996621296
10838,0.95,237.0,Sobol1,RBF,0.060250476132787126,0.7798476584830909,0.0658566458144098,0.5343576216552934
10839,0.95,237.0,Sobol2,RBF,0.0811538228965606,0.6545654456074903,0.0735033736506973,0.41253958386142675
10840,0.95,237.0,Grid1296,Matern,0.04067530855798882,0.7807026898328808,0.07952730121895261,0.5968072388202385
10841,0.95,237.0,Grid2401,Matern,0.02527920463479762,0.7428695396098619,0.08830067398705928,0.40373837236611565
10842,0.95,237.0,Sobol1,Matern,0.060542755999304296,0.7928974984365278,0.05995401209154078,0.6443457042811598
10843,0.95,237.0,Sobol2,Matern,0.06373964615520368,0.8079735124931359,0.05454359548680736,0.7068905798109848
10844,0.95,237.0,Grid1296,RQ,0.05550968781077934,0.5382894750141636,0.09341513470390342,0.3854175501545436
10845,0.95,237.0,Grid2401,RQ,0.025790385760568843,0.7265306899822693,0.10219817655422404,0.2078852214049427
10846,0.95,237.0,Sobol1,RQ,0.08189278599676306,0.6369831520736344,0.06833808328574169,0.5708227540457658
10847,0.95,237.0,Sobol2,RQ,0.10136638391266162,0.5025547142143804,0.06687580771954175,0.5349464284812655
10848,0.95,588.0,Grid1296,RBF,0.05183552390232624,0.6348022495308404,0.10504996185553084,0.1926982082165154
10849,0.95,588.0,Grid2401,RBF,0.04481590012413243,0.25896630846119717,0.09364401251176172,0.419354482840089
10850,0.95,588.0,Sobol1,RBF,0.060020986401782626,0.7644091200428906,0.06690692744083344,0.4644476962539049
10851,0.95,588.0,Sobol2,RBF,0.06967922675225809,0.7265708161535251,0.06496324018101378,0.533875520297647
10852,0.95,588.0,Grid1296,Matern,0.04052612331446249,0.7459560807315008,0.08468266895631792,0.5382416682379013
10853,0.95,588.0,Grid2401,Matern,0.03570950186102559,0.3675134731979539,0.09866573494894264,0.271506072260146
10854,0.95,588.0,Sobol1,Matern,0.05697946932828126,0.803345457676641,0.05550532062667969,0.6691387195893868
10855,0.95,588.0,Sobol2,Matern,0.06433782727483273,0.7911922698041821,0.05738591927469116,0.6845171595263531
10856,0.95,588.0,Grid1296,RQ,0.054391421401081434,0.46653164114775003,0.09725584578775832,0.307889902551296
10857,0.95,588.0,Grid2401,RQ,0.0379312614207209,0.4525199196526326,0.11200861602268619,0.10217943859254208
10858,0.95,588.0,Sobol1,RQ,0.0797923330944044,0.6488350952174831,0.06710196828093602,0.5760062123524182
10859,0.95,588.0,Sobol2,RQ,0.07990526192202677,0.6790766298334823,0.06297539297577143,0.6084170780718341
10860,0.95,951.0,Grid1296,RBF,0.04602217156850507,0.721663389773191,0.10149569826061487,0.2494274757642464
10861,0.95,951.0,Grid2401,RBF,0.03408809269639412,0.691717567136426,0.0859520144107179,0.5265784667036115
10862,0.95,951.0,Sobol1,RBF,0.0716528170434842,0.6821383873960021,0.07992314838791242,0.2936413712996956
10863,0.95,951.0,Sobol2,RBF,0.08225251509117605,0.5413793054568962,0.0794365950790498,-0.004398737990084722
10864,0.95,951.0,Grid1296,Matern,0.03646892855001731,0.8225292778958899,0.07551101635866751,0.6278090935262165
10865,0.95,951.0,Grid2401,Matern,0.023555724829714762,0.8162020787174179,0.08636874212990706,0.45910042009676133
10866,0.95,951.0,Sobol1,Matern,0.05958961288929266,0.8039763052027773,0.0578459370486352,0.663681781254975
10867,0.95,951.0,Sobol2,Matern,0.07793192146781869,0.6383062262327871,0.07025169835032001,0.28889961381273743
10868,0.95,951.0,Grid1296,RQ,0.04550500723238913,0.6579062136478209,0.08444336531359148,0.48094486132150616
10869,0.95,951.0,Grid2401,RQ,0.0254360660166013,0.8082625630529545,0.10328809728734639,0.21857189569916713
10870,0.95,951.0,Sobol1,RQ,0.08329137064000475,0.6162841606483962,0.06479677826200896,0.5847659067704258
10871,0.95,951.0,Sobol2,RQ,0.10692115915623061,0.4491118344886368,0.07666647324348468,0.3490922116214705
10872,0.95,490.0,Grid1296,RBF,0.058903639524036676,0.46653947648903893,0.10675925143322519,0.04869801138690277
10873,0.95,490.0,Grid2401,RBF,0.05974648939198095,0.08300031365557581,0.07305589923310432,0.6726838859918431
10874,0.95,490.0,Sobol1,RBF,0.05724812905941626,0.7894581145930719,0.06517633886587448,0.48988282495741864
10875,0.95,490.0,Sobol2,RBF,0.0702491638235651,0.7415125920682453,0.06471900249090018,0.5515925867759506
10876,0.95,490.0,Grid1296,Matern,0.04513012529515656,0.7275643991773866,0.08500598966061661,0.5158711593669401
10877,0.95,490.0,Grid2401,Matern,0.03831374446058493,0.6265082691093959,0.08481798254954917,0.5184350662081311
10878,0.95,490.0,Sobol1,Matern,0.05453307424694186,0.8225385462955095,0.05768307324082554,0.6488893925663917
10879,0.95,490.0,Sobol2,Matern,0.06383403164135597,0.7991525750329578,0.057184134715014746,0.6839547641560919
10880,0.95,490.0,Grid1296,RQ,0.05121491796226501,0.550973944734629,0.09560024286263201,0.37615182301742744
10881,0.95,490.0,Grid2401,RQ,0.036481271504053385,0.5997448760053696,0.1083202808800132,0.1743347360997286
10882,0.95,490.0,Sobol1,RQ,0.07471052413837256,0.6870193403966169,0.06652648478712868,0.5793405716219939
10883,0.95,490.0,Sobol2,RQ,0.08935090481413546,0.643594297516841,0.06825154830434,0.5862640268269341
10884,0.95,395.0,Grid1296,RBF,0.05163068281622937,0.6453064815254543,0.10322099562626605,0.16081582930343175
10885,0.95,395.0,Grid2401,RBF,0.030591065766064886,0.7211378241698045,0.09519974057567723,0.37190024172466474
10886,0.95,395.0,Sobol1,RBF,0.052573535145958285,0.8269573852470415,0.05917733898178721,0.6166418933725875
10887,0.95,395.0,Sobol2,RBF,0.0749037116414377,0.6601932175228284,0.07243891413632111,0.3333377124433099
10888,0.95,395.0,Grid1296,Matern,0.03922643581713537,0.7776373586839955,0.08475861484741579,0.5360339885358762
10889,0.95,395.0,Grid2401,Matern,0.023555372018983257,0.8014685240146362,0.0982388861350511,0.27091162331548846
10890,0.95,395.0,Sobol1,Matern,0.05200897729606041,0.8512860246552685,0.050444051516691665,0.7509250924251809
10891,0.95,395.0,Sobol2,Matern,0.06445384013840755,0.7841727200563011,0.05693753253654687,0.6289470799756016
10892,0.95,395.0,Grid1296,RQ,0.06081228870222562,0.3643569653385563,0.1002743503066884,0.21963729008152688
10893,0.95,395.0,Grid2401,RQ,0.029616783190835657,0.7193610655459386,0.1072762380744614,0.16545997752130104
10894,0.95,395.0,Sobol1,RQ,0.07613506966510067,0.6985323231968246,0.06271164633741556,0.652760666967368
10895,0.95,395.0,Sobol2,RQ,0.09269674514283263,0.5885298152447808,0.06808133014676546,0.5156888817956482
10896,0.95,877.0,Grid1296,RBF,0.057039955691177986,0.5312344537378071,0.10894929893630588,0.0652088225219325
10897,0.95,877.0,Grid2401,RBF,0.02823353276767965,0.771185559333794,0.07627685150302439,0.6045157251973787
10898,0.95,877.0,Sobol1,RBF,0.07155298412860657,0.6790316892881514,0.0744310867957019,0.4227610989593492
10899,0.95,877.0,Sobol2,RBF,0.08038915043379627,0.6211888298745543,0.07606117837369526,0.3467545875064817
10900,0.95,877.0,Grid1296,Matern,0.049086657936733946,0.6744668623418927,0.08714839481718291,0.48634089039754635
10901,0.95,877.0,Grid2401,Matern,0.025565163409955054,0.7912457354039224,0.08419123783807855,0.47433417293767366
10902,0.95,877.0,Sobol1,Matern,0.06011960372846118,0.7844703925212889,0.05811675641929761,0.6615736821784135
10903,0.95,877.0,Sobol2,Matern,0.063141268689151,0.7858927090661469,0.058234301713689735,0.6669485151962978
10904,0.95,877.0,Grid1296,RQ,0.05428469641997683,0.45090791520914675,0.0977316262945384,0.3400676202187256
10905,0.95,877.0,Grid2401,RQ,0.02966702361496323,0.767581448204282,0.10723668262018397,0.17763988843849432
10906,0.95,877.0,Sobol1,RQ,0.07693962877176896,0.677149038987255,0.06391165282535023,0.622995581849598
10907,0.95,877.0,Sobol2,RQ,0.07955175583420057,0.6739959338341707,0.0634039399087338,0.5993240966019431
10908,0.95,297.0,Grid1296,RBF,0.05001515126015852,0.6836105528099803,0.10260918466560452,0.1766581347123467
10909,0.95,297.0,Grid2401,RBF,0.03910308755623272,0.623458000667914,0.09023093518485562,0.5044357299788131
10910,0.95,297.0,Sobol1,RBF,0.06339309677586184,0.727495271930428,0.06851531323179688,0.3821704503062512
10911,0.95,297.0,Sobol2,RBF,0.08563384866486008,0.5893047990601179,0.08291737150815374,0.1668717810708562
