,ratio,rndint,dataset,mape_ist,r2_ist,mape_ost,r2_ost
214,0.1,237.0,Sobol1,0.11017133140539768,0.4929781565748621,0.09300498721633464,0.39880244231464856
215,0.1,237.0,Sobol2,0.113358618950432,0.5205190370934911,0.09353552165203223,0.3750598239439106
216,0.1,588.0,Grid1296,0.060795797560000246,0.3465933944832238,0.09637176385942735,0.4180792531485311
217,0.1,588.0,Grid2401,0.042310610009918835,0.6831540946710677,0.11958962235226898,0.0633336523011031
218,0.1,588.0,Sobol1,0.10349677130836797,0.5054257285687801,0.092745070710621,0.40086824443990765
219,0.1,588.0,Sobol2,0.098170821377025,0.5544114622761582,0.09332493396906809,0.37738883633749065
220,0.1,951.0,Grid1296,0.06068698302797727,0.5543679132082439,0.09608632891106199,0.4073947689484454
221,0.1,951.0,Grid2401,0.041430820512785044,0.7343229057868794,0.11909935761635108,0.0700310104817744
222,0.1,951.0,Sobol1,0.12520511751874594,0.5393298382127105,0.0920103604698295,0.40794447694962044
223,0.1,951.0,Sobol2,0.10874993716243116,0.4931248567583826,0.09349025078021779,0.37561598299569154
224,0.1,490.0,Grid1296,0.059778370482728604,0.5238015004209676,0.09616407141817207,0.40549280614730776
225,0.1,490.0,Grid2401,0.043702964915812506,0.5851689019918334,0.12061717603900185,0.04840976238497796
226,0.1,490.0,Sobol1,0.11276397591539343,0.5577856141186412,0.09187103604793338,0.40907690359974413
227,0.1,490.0,Sobol2,0.10946712090275644,0.5010324748073283,0.09411906540476385,0.3684905751055595
228,0.1,395.0,Grid1296,0.056101273669540874,0.543817925987634,0.09630633297560705,0.4043173148599901
229,0.1,395.0,Grid2401,0.04174218460015954,0.7302240501743292,0.11950093265798319,0.06534142709603652
230,0.1,395.0,Sobol1,0.10306194059401273,0.5784850700081121,0.09247044752869928,0.4038347499909435
231,0.1,395.0,Sobol2,0.1274396373655638,0.5543369903094078,0.09292397563165174,0.3829948820349657
232,0.1,877.0,Grid1296,0.05896290957648287,0.41348459087761735,0.09632078446681377,0.4083168647545422
233,0.1,877.0,Grid2401,0.04291976424862527,0.6675002487532555,0.1197337097500881,0.06028475398457034
234,0.1,877.0,Sobol1,0.09942383063546793,0.535176946302782,0.09246586814402066,0.403684403363083
235,0.1,877.0,Sobol2,0.11158533430991116,0.5228181005186441,0.09355714203463424,0.3755594082000656
236,0.1,297.0,Grid1296,0.05376233121461353,0.562996803833654,0.0961723304187736,0.4115387060004385
237,0.1,297.0,Grid2401,0.04261430451145344,0.6474048701852039,0.11927454834597175,0.06992228196843708
238,0.1,297.0,Sobol1,0.10668151176903291,0.5215923227976383,0.0927150027114891,0.40121347490151615
239,0.1,297.0,Sobol2,0.09174007271281244,0.5756202831505458,0.09364570142582339,0.3740045891721966
240,0.1,721.0,Grid1296,0.06548872897623893,0.5309339399714623,0.09635836045694249,0.40433309095961323
