,ratio,rndint,dataset,degree,mape_ist,r2_ist,mape_ost,r2_ost
35915,0.9,510.0,Sobol2,9.0,0.07292305717647538,0.3629047588151244,0.0757070772800222,-0.7738669663753748
35916,0.9,510.0,Grid1296,10.0,0.09427697263416228,-2.766667691316359,0.18619130747950038,-6.0067760627629205
35917,0.9,510.0,Grid2401,10.0,0.05473654453368523,-0.5316503530389447,0.13179992400369311,-0.9863497321746477
35918,0.9,510.0,Sobol1,10.0,0.059426265019795636,0.4438875433392203,0.08960031655042756,-1.5782814198269661
35919,0.9,510.0,Sobol2,10.0,0.08194090023956131,0.08796059785649646,0.08811241164190341,-1.8608776470223871
35920,0.9,593.0,Grid1296,1.0,0.05848877074457729,0.5544477673931552,0.09687465216047357,0.40778240688397605
35921,0.9,593.0,Grid2401,1.0,0.04318486345949376,0.6489910447357397,0.11949530428778168,0.05512201271575512
35922,0.9,593.0,Sobol1,1.0,0.10573886036137525,0.5028350190839872,0.08730317888839126,0.43552929234274085
35923,0.9,593.0,Sobol2,1.0,0.1142736180705266,0.500940710203333,0.09522726890139799,0.3350822731441817
35924,0.9,593.0,Grid1296,2.0,0.03172463014719594,0.8899289177571635,0.061951350841706485,0.7561263439816963
35925,0.9,593.0,Grid2401,2.0,0.02492343463852297,0.8329818660009818,0.07938942491645169,0.5499169053364872
35926,0.9,593.0,Sobol1,2.0,0.0524583533072485,0.8847177481170806,0.050101527843666345,0.8132851009166921
35927,0.9,593.0,Sobol2,2.0,0.05494972706798359,0.8758450748271285,0.05102662710510965,0.7942851180706668
35928,0.9,593.0,Grid1296,3.0,0.015054536327086799,0.9718164652506284,0.03427641182862148,0.9107049659077046
35929,0.9,593.0,Grid2401,3.0,0.024178142819761942,0.818531620154642,0.050763984256706765,0.8280794324964779
35930,0.9,593.0,Sobol1,3.0,0.01790346116443267,0.983122829623045,0.025827023864065553,0.8979807825162776
35931,0.9,593.0,Sobol2,3.0,0.030104543192921773,0.9478679193997896,0.029731566251947526,0.8803629750127947
35932,0.9,593.0,Grid1296,4.0,0.01671163023417103,0.9599662791085561,0.05383327871696287,0.6661905124800434
35933,0.9,593.0,Grid2401,4.0,0.011441016111059358,0.8926458113683555,0.04104801470374643,0.7708809137144463
35934,0.9,593.0,Sobol1,4.0,0.016563287584052244,0.9834249192944805,0.023123607773635958,0.9109032453657108
35935,0.9,593.0,Sobol2,4.0,0.030226348062226824,0.9415377372668262,0.026458468131063215,0.9121772547529767
35936,0.9,593.0,Grid1296,5.0,0.03227245029819308,0.8011825818737217,0.08652556515955981,0.15904733602920496
35937,0.9,593.0,Grid2401,5.0,0.012516110164962459,0.8820854667023559,0.08029262575610352,0.12727213113320746
35938,0.9,593.0,Sobol1,5.0,0.02217464347201394,0.9676952793213631,0.030966134459117042,0.8647535748378815
35939,0.9,593.0,Sobol2,5.0,0.026009468035114842,0.9442804065436516,0.02874345100588578,0.8619321159038481
35940,0.9,593.0,Grid1296,6.0,0.03228979645640827,0.8037946722679682,0.10197829732300578,-0.2888960803120435
35941,0.9,593.0,Grid2401,6.0,0.035209183337284455,0.5738303930793718,0.0610531615791523,0.6133750814619574
35942,0.9,593.0,Sobol1,6.0,0.10504571338515642,-0.21395864326570035,0.14275859810040148,-3.286523188321052
35943,0.9,593.0,Sobol2,6.0,0.05204918318059166,0.7249702516270956,0.05919739261429217,0.0659585961257606
35944,0.9,593.0,Grid1296,7.0,0.035687562541945654,0.7483181834177033,0.1038919110176975,-0.3258338487448169
35945,0.9,593.0,Grid2401,7.0,0.029385271376917176,0.7077868186553312,0.0654072115365462,0.4185647616303758
35946,0.9,593.0,Sobol1,7.0,0.04898464019248903,0.7037806256484616,0.06576760916557021,0.09819220197244471
35947,0.9,593.0,Sobol2,7.0,0.06485713427295928,0.5208946224213886,0.07155046180225921,-1.0064797349894103
35948,0.9,593.0,Grid1296,8.0,0.038735488995214944,0.6704331348330164,0.10442833631245632,-0.3376163623834594
35949,0.9,593.0,Grid2401,8.0,0.03220689005863175,0.6838589565240857,0.0686900420006672,0.390455934895395
35950,0.9,593.0,Sobol1,8.0,0.05086347808327851,0.638069953137816,0.07073234644162224,-0.21364890089769162
35951,0.9,593.0,Sobol2,8.0,0.0654884868671861,0.47279222279528677,0.07281486770385114,-1.1562774905708841
35952,0.9,593.0,Grid1296,9.0,0.04104512817923023,0.5668035681382448,0.10349174784455843,-0.4205781384948455
35953,0.9,593.0,Grid2401,9.0,0.03393732913181645,0.6642479610393826,0.07131434786632651,0.39035196757205304
35954,0.9,593.0,Sobol1,9.0,0.05800275628746804,0.4682740721619201,0.08152514638118229,-0.7102969856176387
35955,0.9,593.0,Sobol2,9.0,0.06436408267159147,0.45807829495642394,0.07124480106629262,-1.0392744580460929
35956,0.9,593.0,Grid1296,10.0,0.0421791129840798,0.4856385631404556,0.10282972832045752,-0.5966497451219352
35957,0.9,593.0,Grid2401,10.0,0.0356729444727117,0.6270219364292184,0.07297640890770726,0.4040610155241082
35958,0.9,593.0,Sobol1,10.0,0.06694773553740471,0.18590501821397776,0.09627139055955362,-1.809937897865625
35959,0.9,593.0,Sobol2,10.0,0.06340100239688734,0.3891651457816504,0.06957708517553039,-1.1879872927624242
35960,0.9,634.0,Grid1296,1.0,0.05955758649645977,0.5520881216708836,0.09679287498182813,0.431948813565292
35961,0.9,634.0,Grid2401,1.0,0.04400020577917542,0.651096078998834,0.11783280606333019,0.09286351772109447
35962,0.9,634.0,Sobol1,1.0,0.103305621782262,0.536053787649315,0.09084888043254914,0.41794351911078376
35963,0.9,634.0,Sobol2,1.0,0.11382432106237436,0.5156677841037538,0.09071663029445086,0.4062798267295926
35964,0.9,634.0,Grid1296,2.0,0.0332025382457892,0.8722087422364532,0.06362023409739583,0.7461265196889091
35965,0.9,634.0,Grid2401,2.0,0.023855686527614783,0.8396657978277065,0.09078654154259563,0.39516606207887384
35966,0.9,634.0,Sobol1,2.0,0.0491702950687876,0.8988079025294979,0.05031626280353416,0.8082922331790248
35967,0.9,634.0,Sobol2,2.0,0.05442824280631274,0.8846833977478196,0.04975632930134494,0.8057720000106292
35968,0.9,634.0,Grid1296,3.0,0.013021342516270669,0.9774892103882065,0.02882190881708034,0.9274930751259872
35969,0.9,634.0,Grid2401,3.0,0.020701788475056,0.8493806066527405,0.060259981310766306,0.7562956582621276
35970,0.9,634.0,Sobol1,3.0,0.01932341277802726,0.9803149832164343,0.027630266242813308,0.8916201499490113
35971,0.9,634.0,Sobol2,3.0,0.03977345704803332,0.9263193700370441,0.03384295990763447,0.8810398961072259
35972,0.9,634.0,Grid1296,4.0,0.009901162307376352,0.986327830455464,0.046232291333467276,0.7494340262707921
35973,0.9,634.0,Grid2401,4.0,0.018622560924810346,0.8575896340014538,0.0339598396731038,0.8948974963404838
35974,0.9,634.0,Sobol1,4.0,0.017755197046524222,0.9814498261896064,0.02550217396066518,0.9048542281108121
35975,0.9,634.0,Sobol2,4.0,0.026880453051999424,0.9578775985745749,0.023936379907647538,0.9234761670505585
35976,0.9,634.0,Grid1296,5.0,0.027496804927190113,0.8505392683785803,0.06429216741638764,0.5350871280755927
35977,0.9,634.0,Grid2401,5.0,0.07606847739776743,-0.7744323793170891,0.3355179278578448,-14.19392854485367
35978,0.9,634.0,Sobol1,5.0,0.03217184698315699,0.9163467655786733,0.0451384194241495,0.6953580366783061
35979,0.9,634.0,Sobol2,5.0,0.025677810412512457,0.9535234531752876,0.026292423918693218,0.8947459623356072
35980,0.9,634.0,Grid1296,6.0,0.0333608019462196,0.6750910641070851,0.08101913491139581,0.21005383657084187
35981,0.9,634.0,Grid2401,6.0,0.33858614315391256,-53.259496631088666,0.5947758170247255,-57.68977888754929
35982,0.9,634.0,Sobol1,6.0,0.07676173766449561,0.411704660394688,0.09932491014501,-0.8302199775873385
35983,0.9,634.0,Sobol2,6.0,0.08956121369068598,0.19551542022068602,0.08131490699291982,-0.4704400413481915
35984,0.9,634.0,Grid1296,7.0,0.031973241906729226,0.6900714314501415,0.08872151165730605,0.002653891640212236
35985,0.9,634.0,Grid2401,7.0,0.1166288948325582,-6.765336850838448,0.4111422172905042,-21.26892223672895
35986,0.9,634.0,Sobol1,7.0,0.05155053777786672,0.6748330504156783,0.0675821533450146,0.021341421569626262
35987,0.9,634.0,Sobol2,7.0,0.06715969308015411,0.6411327781235463,0.06901660633310348,-0.03247051355695407
35988,0.9,634.0,Grid1296,8.0,0.03257284157518883,0.6773195667584645,0.0963385212007403,-0.26610609648493466
35989,0.9,634.0,Grid2401,8.0,0.10236787106636411,-6.412956790782868,0.2606307470271254,-8.455100100961353
35990,0.9,634.0,Sobol1,8.0,0.05571638010825593,0.589339265802123,0.07546769115681891,-0.4546386630887309
35991,0.9,634.0,Sobol2,8.0,0.06879831904382719,0.5862360530659252,0.07295212297583839,-0.16242281884852194
35992,0.9,634.0,Grid1296,9.0,0.033711179722466005,0.6722709453256552,0.10314125954512984,-0.5678082584976125
35993,0.9,634.0,Grid2401,9.0,0.09390900116036327,-6.119070496403899,0.17559191042986025,-3.67364487836611
35994,0.9,634.0,Sobol1,9.0,0.06227738274568329,0.4005232655305463,0.08936268101122584,-1.4343874588187058
35995,0.9,634.0,Sobol2,9.0,0.06694619453081084,0.596072172125995,0.07225604384436299,-0.1607225017049212
35996,0.9,634.0,Grid1296,10.0,0.034241939413595365,0.6939867078230895,0.10160904255913301,-0.6108667371523906
35997,0.9,634.0,Grid2401,10.0,0.09008172219038788,-6.199864495192798,0.12680610586270374,-1.803480048558062
35998,0.9,634.0,Sobol1,10.0,0.06751399293330931,0.22980236732432968,0.09849102992966266,-2.1613076783751386
35999,0.9,634.0,Sobol2,10.0,0.06758354060302275,0.5906603310670222,0.07336677595745804,-0.2325660479746161
36000,0.95,678.0,Grid1296,1.0,0.06203830543057593,0.47902417168251055,0.09955286627292927,0.29950845036366713
36001,0.95,678.0,Grid2401,1.0,0.04517527428576981,0.6385729465218364,0.11998328413622056,0.05911509990049757
36002,0.95,678.0,Sobol1,1.0,0.10422039242007398,0.5180436794677612,0.09105447878664562,0.404495909797458
36003,0.95,678.0,Sobol2,1.0,0.11637268132984735,0.4730529362989149,0.10648932001199157,0.18685084862981693
36004,0.95,678.0,Grid1296,2.0,0.0370047803224439,0.7916706495945545,0.071103293279906,0.6342765192146246
36005,0.95,678.0,Grid2401,2.0,0.023565804428165964,0.8375412889493672,0.09412954605068218,0.35745345875011714
36006,0.95,678.0,Sobol1,2.0,0.05052229486526272,0.8845360768250664,0.051391490496474304,0.7974351614540538
36007,0.95,678.0,Sobol2,2.0,0.055500181880460416,0.8674269765720893,0.052569127768109375,0.7709046362642408
36008,0.95,678.0,Grid1296,3.0,0.024029030784337414,0.9220287909441641,0.03996793944717963,0.8820795629353279
36009,0.95,678.0,Grid2401,3.0,0.03528770867923318,0.6908673664959073,0.06237331182007938,0.7236623430564226
36010,0.95,678.0,Sobol1,3.0,0.030828492867100803,0.9496758422633371,0.037166160627711116,0.8538176193859486
36011,0.95,678.0,Sobol2,3.0,0.03210060499206317,0.9442620465487409,0.02966894911171258,0.8972687970915404
36012,0.95,678.0,Grid1296,4.0,0.1442926281656094,-6.113147430555694,0.2250200194928819,-6.981221960442907
36013,0.95,678.0,Grid2401,4.0,0.12045209095600472,-2.642871590398566,0.26574673651802555,-4.889217923889819
36014,0.95,678.0,Sobol1,4.0,0.040231209970828956,0.8901428233158537,0.05020448951974632,0.7088249294957057
36015,0.95,678.0,Sobol2,4.0,0.07598587735139242,0.5752443600007898,0.08019434521408664,-0.04847179960532677
36016,0.95,678.0,Grid1296,5.0,0.051091568501075886,0.5748537701582657,0.0991989190066858,-0.00943297357501205
36017,0.95,678.0,Grid2401,5.0,0.21580019742053544,-10.317778381190356,0.325738578663682,-7.265051856938175
36018,0.95,678.0,Sobol1,5.0,0.048425325774777886,0.7641052437824571,0.0648466449431242,0.20013353416954238
36019,0.95,678.0,Sobol2,5.0,0.07828845974260214,0.43541330144449386,0.08527985529798492,-0.6133117085150082
36020,0.95,678.0,Grid1296,6.0,0.05286256011379923,0.5546372510681608,0.09914122033489657,-0.07464228259639505
36021,0.95,678.0,Grid2401,6.0,0.18482066207651912,-10.469861252270649,0.2327673866025554,-4.3359725920602745
36022,0.95,678.0,Sobol1,6.0,0.047199158770097775,0.802903575424908,0.06091467325465791,0.4152979482909426
36023,0.95,678.0,Sobol2,6.0,0.09580828658149429,-0.2028195767532739,0.11246873090116491,-3.288209603584809
36024,0.95,678.0,Grid1296,7.0,0.05667317171288306,0.4735026153708283,0.10676696920276912,-0.3506394384282234
36025,0.95,678.0,Grid2401,7.0,0.1757397656095936,-9.641568007550601,0.2236800797987685,-3.7078225642472615
36026,0.95,678.0,Sobol1,7.0,0.04838430849698618,0.781089714647048,0.0620278114599984,0.3190199928120043
36027,0.95,678.0,Sobol2,7.0,0.10670801811984798,-0.6470603311260934,0.12569222785539808,-4.6922037410176065
36028,0.95,678.0,Grid1296,8.0,0.0599233506621203,0.39695855022489546,0.11605691964190405,-0.7475321891906992
36029,0.95,678.0,Grid2401,8.0,0.1731949922125209,-8.693768032067467,0.22287173586865985,-3.3211500070815907
36030,0.95,678.0,Sobol1,8.0,0.05019413130131062,0.7518159209547141,0.06448874425586038,0.14298357284686913
36031,0.95,678.0,Sobol2,8.0,0.1170517614349365,-1.0370834990778888,0.1375641207682527,-5.590626367228274
36032,0.95,678.0,Grid1296,9.0,0.06168253468644077,0.35173533403814383,0.12413195788808765,-1.1961374708586678
36033,0.95,678.0,Grid2401,9.0,0.1753387404290063,-8.65120083860532,0.23300100063368334,-3.5662261155927304
36034,0.95,678.0,Sobol1,9.0,0.056079703822794875,0.6625257556852928,0.07534080958452637,-0.32432113131104856
36035,0.95,678.0,Sobol2,9.0,0.12322295371187918,-1.3134996490042266,0.14504848838178178,-6.046844489069399
36036,0.95,678.0,Grid1296,10.0,0.06360316304752328,0.30079033830499713,0.1328580074258655,-1.747210809287171
36037,0.95,678.0,Grid2401,10.0,0.1807860344992922,-9.665403046804371,0.23821228024833896,-3.8885703443933606
36038,0.95,678.0,Sobol1,10.0,0.06562951985357923,0.4870026143593096,0.09230138434656433,-1.2069357337765716
36039,0.95,678.0,Sobol2,10.0,0.12499738250868346,-1.4502476320250217,0.1478542990359694,-6.138541139129496
36040,0.95,147.0,Grid1296,1.0,0.059068473865919145,0.5623056954445395,0.09571609050746437,0.42390038591800916
36041,0.95,147.0,Grid2401,1.0,0.04286622356498228,0.6427563443185791,0.12249949841185308,0.0013344069980759654
36042,0.95,147.0,Sobol1,1.0,0.1097110946867676,0.4333282119920451,0.10552201956809393,0.2060054659731908
36043,0.95,147.0,Sobol2,1.0,0.11283302199005595,0.5092056055358996,0.09722154873827223,0.32705155720385415
36044,0.95,147.0,Grid1296,2.0,0.032429526695601056,0.883801687622241,0.06029235721641885,0.7604116603330869
36045,0.95,147.0,Grid2401,2.0,0.021626793103724888,0.8264256274075525,0.10093776867188556,0.21254786884846477
36046,0.95,147.0,Sobol1,2.0,0.05159862166248545,0.87630598581151,0.055732424725501474,0.7576743107362287
36047,0.95,147.0,Sobol2,2.0,0.056609604638460355,0.8577672734009911,0.05546731908969776,0.751340395763818
36048,0.95,147.0,Grid1296,3.0,0.026190565890664978,0.9055017294735407,0.04013228825941288,0.8735007698286432
36049,0.95,147.0,Grid2401,3.0,0.01779992231882374,0.8451583597399546,0.07049347207713516,0.6432360625729867
36050,0.95,147.0,Sobol1,3.0,0.03289773772485731,0.938793623566989,0.04128435126889201,0.8087495471177039
36051,0.95,147.0,Sobol2,3.0,0.0474050787745369,0.8687388325330341,0.03679897438941305,0.8630317079561963
36052,0.95,147.0,Grid1296,4.0,0.04175168205636766,0.7674777432251766,0.06709623724174231,0.6837549237179197
36053,0.95,147.0,Grid2401,4.0,0.02268927316116746,0.7960907204391406,0.03253244353957909,0.8935848107308171
36054,0.95,147.0,Sobol1,4.0,0.030580850603788318,0.9415209191532448,0.04016842544443108,0.806793953146543
36055,0.95,147.0,Sobol2,4.0,0.07734800366786662,0.5684168395331803,0.07192122631145377,0.257991953451711
36056,0.95,147.0,Grid1296,5.0,0.033334895939503034,0.8654481418789459,0.05560458653622564,0.7696929152910575
36057,0.95,147.0,Grid2401,5.0,0.03828569366825786,0.5835615580465003,0.056447173061465704,0.7507355571896395
36058,0.95,147.0,Sobol1,5.0,0.0782348341418353,0.47066847079909013,0.10018041884523554,-0.6454231938257253
36059,0.95,147.0,Sobol2,5.0,0.07564161831299206,0.6152574972615982,0.07096381143906477,0.2695744440390653
36060,0.95,147.0,Grid1296,6.0,0.03267035997143219,0.8659268546806108,0.055108478597015925,0.7742976618893648
36061,0.95,147.0,Grid2401,6.0,0.029237435355154228,0.7166659654301599,0.047256883955574314,0.8451933087601082
36062,0.95,147.0,Sobol1,6.0,0.07916024721357931,0.4089528861340318,0.10086208817571275,-0.6437525427526414
36063,0.95,147.0,Sobol2,6.0,0.09663326724856997,-0.09028972304502902,0.10453417555395492,-1.7612052656984747
36064,0.95,147.0,Grid1296,7.0,0.03339866247849383,0.8521061290868057,0.05621437202063443,0.7723854611129317
36065,0.95,147.0,Grid2401,7.0,0.03149108576258618,0.6496624713071537,0.05228143334656587,0.811481355221511
36066,0.95,147.0,Sobol1,7.0,0.08266606275448068,0.2879485606968124,0.10399636550155439,-0.9209699368938842
36067,0.95,147.0,Sobol2,7.0,0.13206322989549796,-1.9292009499969844,0.14509535874537177,-6.3336296233154625
36068,0.95,147.0,Grid1296,8.0,0.03420636286657407,0.8395916974572875,0.0567441841204439,0.7647225703952549
36069,0.95,147.0,Grid2401,8.0,0.0356835193107632,0.5143604992622521,0.05768304357260394,0.7654004385932731
36070,0.95,147.0,Sobol1,8.0,0.08295888112061559,0.25141033034804683,0.1048917103263677,-1.0680644279740212
36071,0.95,147.0,Sobol2,8.0,0.15728942318876418,-3.999774734536074,0.1777896699524755,-12.246088384191614
36072,0.95,147.0,Grid1296,9.0,0.034164888608174716,0.8385310983809562,0.05597347555652354,0.7640510276347791
36073,0.95,147.0,Grid2401,9.0,0.039166141208235035,0.3626797664929202,0.061918602058342376,0.7242662406065834
36074,0.95,147.0,Sobol1,9.0,0.09329416036553863,0.11034210468895678,0.11592543849052067,-1.567587150467078
36075,0.95,147.0,Sobol2,9.0,0.17006797746697125,-5.469495574592148,0.20073194502945121,-17.87700747553508
36076,0.95,147.0,Grid1296,10.0,0.03320793802932045,0.8487899798314327,0.054856732328763085,0.7605637760233915
36077,0.95,147.0,Grid2401,10.0,0.04344380796774228,0.15153439070997599,0.06554757572964087,0.683330774953004
36078,0.95,147.0,Sobol1,10.0,0.10816739383765482,-0.1694787013446386,0.1310309975924094,-2.4531040189964717
36079,0.95,147.0,Sobol2,10.0,0.17454139761932766,-6.182677322907467,0.2137478500209995,-22.22906670742661
36080,0.95,561.0,Grid1296,1.0,0.062325667438200394,0.525129474329769,0.10128126406951832,0.3713005831496885
36081,0.95,561.0,Grid2401,1.0,0.04259988969707051,0.6105169211604805,0.12503570609683806,-0.0437578234044409
36082,0.95,561.0,Sobol1,1.0,0.10390895654276486,0.518382816240442,0.09581231692269906,0.36311747219276913
36083,0.95,561.0,Sobol2,1.0,0.1159033365817318,0.4761641732338454,0.09042839521243703,0.38179465572368587
36084,0.95,561.0,Grid1296,2.0,0.033122869079567525,0.8810620829026241,0.05996032691214403,0.7715116909905836
36085,0.95,561.0,Grid2401,2.0,0.025639049614527273,0.8254742851858008,0.09371051094425005,0.3659184239919344
36086,0.95,561.0,Sobol1,2.0,0.05075880150973472,0.8860809337900573,0.0536223335875542,0.7737700972311269
36087,0.95,561.0,Sobol2,2.0,0.059294664592440406,0.8545265097239947,0.05338939654872653,0.7617447404197024
36088,0.95,561.0,Grid1296,3.0,0.015728421145697564,0.9648082002811249,0.03559136261644715,0.8848208936502524
36089,0.95,561.0,Grid2401,3.0,0.031972248730278055,0.7078895564862396,0.06416578458818564,0.7151384186013405
36090,0.95,561.0,Sobol1,3.0,0.023194636487148323,0.9699966003013315,0.028773674893541892,0.9033002806364742
36091,0.95,561.0,Sobol2,3.0,0.04465417696473092,0.8849947566415752,0.04064613073279755,0.8086002764631306
36092,0.95,561.0,Grid1296,4.0,0.05540299916739632,0.35960483969618473,0.09177559171865375,0.03811773831852694
36093,0.95,561.0,Grid2401,4.0,0.1279748018161938,-4.0838299046712345,0.1745718028318035,-1.8598462285609703
36094,0.95,561.0,Sobol1,4.0,0.026836002456247836,0.9502507364767303,0.033460754814110455,0.8619447244511272
36095,0.95,561.0,Sobol2,4.0,0.05230061117478053,0.8110870324420681,0.042031249615667725,0.7450791041585005
36096,0.95,561.0,Grid1296,5.0,0.048653164538626774,0.47291591126396515,0.08813342230913986,0.05938213517905666
36097,0.95,561.0,Grid2401,5.0,0.31488188587788296,-38.07801415817162,0.4466793734044148,-19.4119083587265
36098,0.95,561.0,Sobol1,5.0,0.05138859969525522,0.7734464089030924,0.06778607012432462,0.2648565778207407
36099,0.95,561.0,Sobol2,5.0,0.08390523193494402,0.4792848220959316,0.06920969050127707,0.21809054805410066
36100,0.95,561.0,Grid1296,6.0,0.048536064814252704,0.3957235646430217,0.09029274382521317,-0.17733845141682014
36101,0.95,561.0,Grid2401,6.0,0.2515152621120431,-36.556303695497924,0.22631160417436874,-6.286234945961399
36102,0.95,561.0,Sobol1,6.0,0.04750054570649609,0.7870927498220506,0.06160339777243092,0.2690548817038515
36103,0.95,561.0,Sobol2,6.0,0.08019996954212241,0.2839548035396625,0.08126675240171075,-0.9212300777174687
36104,0.95,561.0,Grid1296,7.0,0.050256341930888716,0.2930173075178766,0.09474478376867364,-0.48734738685551227
36105,0.95,561.0,Grid2401,7.0,0.3278440714378596,-70.98172179933445,0.22873900366742483,-8.902034295992195
36106,0.95,561.0,Sobol1,7.0,0.05404070710887475,0.6444078395558726,0.07177390045672365,-0.2663326860936506
36107,0.95,561.0,Sobol2,7.0,0.07939754155478587,0.18250316207371886,0.08372372354815251,-1.385256181908272
36108,0.95,561.0,Grid1296,8.0,0.05251655568328805,0.2108995022173148,0.09979513828856403,-0.807216799835887
36109,0.95,561.0,Grid2401,8.0,0.36849273554953715,-100.63947375390819,0.2540887619880797,-12.26804172054908
36110,0.95,561.0,Sobol1,8.0,0.06394292865866934,0.3036033592138617,0.08898847896650597,-1.690262207420672
36111,0.95,561.0,Sobol2,8.0,0.08018198534047889,0.05761292516619032,0.08849187866267215,-2.036299180645399
36112,0.95,561.0,Grid1296,9.0,0.05596847439592578,0.13059837370569616,0.10597093610817108,-1.1934233614007184
36113,0.95,561.0,Grid2401,9.0,0.3931174066079589,-125.6296257986961,0.2780423032439503,-15.525756659735993
36114,0.95,561.0,Sobol1,9.0,0.07944675459301878,-0.5994635882055115,0.1193201787906667,-5.845657659575916
36115,0.95,561.0,Sobol2,9.0,0.08260613121668028,-0.07998897234351521,0.0938336311419859,-2.753725960596048
36116,0.95,561.0,Grid1296,10.0,0.06003897390116991,0.01896617590440819,0.11407921670328285,-1.7595804786319689
36117,0.95,561.0,Grid2401,10.0,0.40937144321618,-145.9985192007212,0.2955638529851966,-18.330085936322366
36118,0.95,561.0,Sobol1,10.0,0.10074421870389805,-2.501780163350549,0.1622944206082275,-14.970411930653095
36119,0.95,561.0,Sobol2,10.0,0.08563351265672205,-0.24019016775955349,0.09934862708701948,-3.5610162488134733
36120,0.95,237.0,Grid1296,1.0,0.0636439666752544,0.4948750417273238,0.09920370190879775,0.36551735032857435
36121,0.95,237.0,Grid2401,1.0,0.04517674672205768,0.638136650344648,0.12454916775148109,-0.017701900711725616
36122,0.95,237.0,Sobol1,1.0,0.10404576520396297,0.5221543615191905,0.09200133218141726,0.39830076445134843
36123,0.95,237.0,Sobol2,1.0,0.11365728661479772,0.48965551295453247,0.08425404614239085,0.45960347251995926
36124,0.95,237.0,Grid1296,2.0,0.03351775165062464,0.8771550397233083,0.061258643085446124,0.7644088838521952
36125,0.95,237.0,Grid2401,2.0,0.02406047028731353,0.810672739991369,0.09772331853328368,0.27886877165465285
36126,0.95,237.0,Sobol1,2.0,0.05114588742428013,0.8821201470686518,0.05184930383115014,0.7829582835101563
36127,0.95,237.0,Sobol2,2.0,0.052429415751916404,0.8888133769842645,0.050050868194247415,0.8072447903039278
36128,0.95,237.0,Grid1296,3.0,0.019705815675538255,0.9435454367921213,0.038140308633077685,0.879683845122334
36129,0.95,237.0,Grid2401,3.0,0.020403050286527218,0.8408541765910217,0.07257419587090248,0.6178610426629294
36130,0.95,237.0,Sobol1,3.0,0.02610900828757076,0.9611160762872359,0.03450941483071106,0.8590906603499057
36131,0.95,237.0,Sobol2,3.0,0.06292535352027384,0.7963539646206761,0.05317681016854033,0.720748972019934
36132,0.95,237.0,Grid1296,4.0,0.05637649864520057,0.16018947875801837,0.08057301399955433,-0.061804822069956744
36133,0.95,237.0,Grid2401,4.0,0.024436454307754124,0.800461922664429,0.05306680814901234,0.6535354189198905
36134,0.95,237.0,Sobol1,4.0,0.032785017081686324,0.9233593039420006,0.037898432978391405,0.8154059840799286
36135,0.95,237.0,Sobol2,4.0,0.05423643397082465,0.7848392701131599,0.03950907903119335,0.8004568443983782
36136,0.95,237.0,Grid1296,5.0,0.0321229588181911,0.8474747961745772,0.057107920881198725,0.734984975779432
36137,0.95,237.0,Grid2401,5.0,0.03236044521677072,0.5398292576005592,0.05761795762350434,0.5515865240940516
36138,0.95,237.0,Sobol1,5.0,0.04996676334384804,0.7664233484862533,0.0636193977984983,0.27094567682047466
36139,0.95,237.0,Sobol2,5.0,0.06694467404467265,0.6650617411966142,0.04856614006747911,0.6747192477375934
36140,0.95,237.0,Grid1296,6.0,0.046126949485472454,0.5785178831726416,0.07514239982573133,0.47645402413188986
36141,0.95,237.0,Grid2401,6.0,0.037629989340836126,0.2699237231654559,0.04159819987519787,0.7711970880552401
36142,0.95,237.0,Sobol1,6.0,0.04693495459207758,0.795141762027423,0.06172804142638728,0.29889893251221733
36143,0.95,237.0,Sobol2,6.0,0.05958971254135289,0.7061335855843607,0.043636620140710285,0.7342920524471104
36144,0.95,237.0,Grid1296,7.0,0.06252461484673555,0.03667301232125353,0.09917186749387172,-0.10611850300312975
36145,0.95,237.0,Grid2401,7.0,0.0480787647220115,-0.33656055518617545,0.045440348880977185,0.7107266069287979
36146,0.95,237.0,Sobol1,7.0,0.049255498799499586,0.7886598240231761,0.06575397968801491,0.25114877852752393
36147,0.95,237.0,Sobol2,7.0,0.06028807784744929,0.6835036985893461,0.04563746057339195,0.6859556688629138
36148,0.95,237.0,Grid1296,8.0,0.08262698929653421,-1.0088493571063055,0.13018671414821706,-1.30441152020757
36149,0.95,237.0,Grid2401,8.0,0.06067974203793514,-1.392305017305702,0.05283791473178623,0.5640427428858515
36150,0.95,237.0,Sobol1,8.0,0.051165691036106804,0.780834555277711,0.06834105906774421,0.20836814683540616
36151,0.95,237.0,Sobol2,8.0,0.058619953742555395,0.6947082403076315,0.04755691837908437,0.6298315677642633
36152,0.95,237.0,Grid1296,9.0,0.10654815747209315,-2.902980343370805,0.16790308370694237,-3.61989307309374
36153,0.95,237.0,Grid2401,9.0,0.07367372725001749,-2.8908539759198453,0.06145719520787462,0.3484451848674811
36154,0.95,237.0,Sobol1,9.0,0.052806039868013153,0.7565561968199928,0.07125540840220015,0.05681856986645295
36155,0.95,237.0,Sobol2,9.0,0.06067027336189517,0.6561670105366764,0.05290904480460441,0.4815868474940532
36156,0.95,237.0,Grid1296,10.0,0.13324459914012984,-5.827167247270162,0.21062236153099015,-7.538123178852308
36157,0.95,237.0,Grid2401,10.0,0.08731031558971117,-4.852876665899793,0.06968208230268355,0.08469988478196655
36158,0.95,237.0,Sobol1,10.0,0.05453365920112631,0.7170648012913614,0.07472793075633867,-0.20885556791640014
